type,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
-1,24,25,71,4071,04071.csv,1.0264800907323313,0.0472922437330606,0.06906654530527706
1,24,25,72,4072,04072.csv,1.0264800907323313,0.0472922437330606,0.06906654530527706
-1,24,25,73,4073,04073.csv,1.0244210133377114,0.0472922437330606,0.06906654530527706
0,24,25,74,4074,04074.csv,1.0244210133377114,0.047419147868223405,0.07444436324509272
1,24,25,75,4075,04075.csv,1.0244210133377114,0.047419147868223405,0.07444436324509272
0,24,25,76,4076,04076.csv,1.0244210133377114,0.04674360097189194,0.06676036600732245
-1,24,25,77,4077,04077.csv,1.018048834719228,0.04674360097189194,0.06676036600732245
0,24,25,78,4078,04078.csv,1.018048834719228,0.04846713171516999,0.07922280286023989
1,24,25,79,4079,04079.csv,1.018048834719228,0.04846713171516999,0.07922280286023989
0,24,26,0,4080,04080.csv,1.018048834719228,0.08866793895792466,0.12916004389895347
1,24,26,1,4081,04081.csv,1.018048834719228,0.08866793895792466,0.12916004389895347
0,24,26,2,4082,04082.csv,1.018048834719228,0.08728495563852708,0.10997006957915038
-1,24,26,3,4083,04083.csv,1.0343405516336466,0.08728495563852708,0.10997006957915038
1,24,26,4,4084,04084.csv,1.0343405516336466,0.08728495563852708,0.10997006957915038
-1,24,26,5,4085,04085.csv,1.0349537388938188,0.08728495563852708,0.10997006957915038
1,24,26,6,4086,04086.csv,1.0349537388938188,0.08728495563852708,0.10997006957915038
-1,24,26,7,4087,04087.csv,1.0344418482449464,0.08728495563852708,0.10997006957915038
1,24,26,8,4088,04088.csv,1.0344418482449464,0.08728495563852708,0.10997006957915038
-1,24,26,9,4089,04089.csv,1.0350152880046748,0.08728495563852708,0.10997006957915038
1,24,26,10,4090,04090.csv,1.0350152880046748,0.08728495563852708,0.10997006957915038
-1,24,26,11,4091,04091.csv,1.0347104719581177,0.08728495563852708,0.10997006957915038
0,24,26,12,4092,04092.csv,1.0347104719581177,0.08653077160375747,0.11594794365151824
1,24,26,13,4093,04093.csv,1.0347104719581177,0.08653077160375747,0.11594794365151824
0,24,26,14,4094,04094.csv,1.0347104719581177,0.0863329080393475,0.10453893261365435
-1,24,26,15,4095,04095.csv,0.8697596977737262,0.0863329080393475,0.10453893261365435
0,24,26,16,4096,04096.csv,0.8697596977737262,0.08676209871140322,0.11652954352968803
1,24,26,17,4097,04097.csv,0.8697596977737262,0.08676209871140322,0.11652954352968803
0,24,26,18,4098,04098.csv,0.8697596977737262,0.08684732020530027,0.1057373127655394
-1,24,26,19,4099,04099.csv,1.0355048482482285,0.08684732020530027,0.1057373127655394
1,24,26,20,4100,04100.csv,1.0355048482482285,0.08684732020530027,0.1057373127655394
1,24,26,21,4101,04101.csv,1.0355048482482285,0.08684732020530027,0.1057373127655394
-1,24,26,22,4102,04102.csv,1.0326732699941403,0.08684732020530027,0.1057373127655394
1,24,26,23,4103,04103.csv,1.0326732699941403,0.08684732020530027,0.1057373127655394
-1,24,26,24,4104,04104.csv,1.031380749996341,0.08684732020530027,0.1057373127655394
1,24,26,25,4105,04105.csv,1.031380749996341,0.08684732020530027,0.1057373127655394
-1,24,26,26,4106,04106.csv,1.031379150976102,0.08684732020530027,0.1057373127655394
0,24,26,27,4107,04107.csv,1.031379150976102,0.08597224421193518,0.11166907195585254
1,24,26,28,4108,04108.csv,1.031379150976102,0.08597224421193518,0.11166907195585254
0,24,26,29,4109,04109.csv,1.031379150976102,0.08640569598934908,0.10456995557763019
-1,24,26,30,4110,04110.csv,0.9997782928334692,0.08640569598934908,0.10456995557763019
0,24,26,31,4111,04111.csv,0.9997782928334692,0.08618371746118907,0.11412940551845771
1,24,26,32,4112,04112.csv,0.9997782928334692,0.08618371746118907,0.11412940551845771
0,24,26,33,4113,04113.csv,0.9997782928334692,0.08582447946948149,0.10350331692080772
-1,24,26,34,4114,04114.csv,1.0331150194669405,0.08582447946948149,0.10350331692080772
1,24,26,35,4115,04115.csv,1.0331150194669405,0.08582447946948149,0.10350331692080772
-1,24,26,36,4116,04116.csv,1.0319581848715327,0.08582447946948149,0.10350331692080772
1,24,26,37,4117,04117.csv,1.0319581848715327,0.08582447946948149,0.10350331692080772
-1,24,26,38,4118,04118.csv,1.0274082496259602,0.08582447946948149,0.10350331692080772
1,24,26,39,4119,04119.csv,1.0274082496259602,0.08582447946948149,0.10350331692080772
-1,24,26,40,4120,04120.csv,1.0293711540027597,0.08582447946948149,0.10350331692080772
1,24,26,41,4121,04121.csv,1.0293711540027597,0.08582447946948149,0.10350331692080772
-1,24,26,42,4122,04122.csv,1.0239676706959848,0.08582447946948149,0.10350331692080772
0,24,26,43,4123,04123.csv,1.0239676706959848,0.08568958063579799,0.110048418700764
1,24,26,44,4124,04124.csv,1.0239676706959848,0.08568958063579799,0.110048418700764
0,24,26,45,4125,04125.csv,1.0239676706959848,0.08566207377634587,0.1031889066149054
-1,24,26,46,4126,04126.csv,0.9865187838360938,0.08566207377634587,0.1031889066149054
0,24,26,47,4127,04127.csv,0.9865187838360938,0.08682642795917798,0.11179557362812288
1,24,26,48,4128,04128.csv,0.9865187838360938,0.08682642795917798,0.11179557362812288
0,24,26,49,4129,04129.csv,0.9865187838360938,0.08604516804732094,0.1035325035977901
-1,24,26,50,4130,04130.csv,1.0298879305554274,0.08604516804732094,0.1035325035977901
1,24,26,51,4131,04131.csv,1.0298879305554274,0.08604516804732094,0.1035325035977901
-1,24,26,52,4132,04132.csv,1.0281800547502704,0.08604516804732094,0.1035325035977901
1,24,26,53,4133,04133.csv,1.0281800547502704,0.08604516804732094,0.1035325035977901
-1,24,26,54,4134,04134.csv,1.027153054656355,0.08604516804732094,0.1035325035977901
1,24,26,55,4135,04135.csv,1.027153054656355,0.08604516804732094,0.1035325035977901
-1,24,26,56,4136,04136.csv,1.029986047894929,0.08604516804732094,0.1035325035977901
1,24,26,57,4137,04137.csv,1.029986047894929,0.08604516804732094,0.1035325035977901
-1,24,26,58,4138,04138.csv,1.0233344330258856,0.08604516804732094,0.1035325035977901
0,24,26,59,4139,04139.csv,1.0233344330258856,0.08606189416219556,0.10862029185815791
1,24,26,60,4140,04140.csv,1.0233344330258856,0.08606189416219556,0.10862029185815791
0,24,26,61,4141,04141.csv,1.0233344330258856,0.08623770309649223,0.10305405301769767
0,24,26,62,4142,04142.csv,1.0233344330258856,0.08449913827930972,0.09907950352729594
1,24,26,63,4143,04143.csv,1.0233344330258856,0.08449913827930972,0.09907950352729594
0,24,26,64,4144,04144.csv,1.0233344330258856,0.08567303446389465,0.10373735693402202
-1,24,26,65,4145,04145.csv,1.0281648966863648,0.08567303446389465,0.10373735693402202
1,24,26,66,4146,04146.csv,1.0281648966863648,0.08567303446389465,0.10373735693402202
-1,24,26,67,4147,04147.csv,1.0218443454716502,0.08567303446389465,0.10373735693402202
1,24,26,68,4148,04148.csv,1.0218443454716502,0.08567303446389465,0.10373735693402202
-1,24,26,69,4149,04149.csv,1.0194677388856148,0.08567303446389465,0.10373735693402202
1,24,26,70,4150,04150.csv,1.0194677388856148,0.08567303446389465,0.10373735693402202
-1,24,26,71,4151,04151.csv,1.02211812015332,0.08567303446389465,0.10373735693402202
1,24,26,72,4152,04152.csv,1.02211812015332,0.08567303446389465,0.10373735693402202
-1,24,26,73,4153,04153.csv,1.0200462323526767,0.08567303446389465,0.10373735693402202
0,24,26,74,4154,04154.csv,1.0200462323526767,0.08632684091804022,0.10959564001414539
1,24,26,75,4155,04155.csv,1.0200462323526767,0.08632684091804022,0.10959564001414539
0,24,26,76,4156,04156.csv,1.0200462323526767,0.08563434819235517,0.1037892481747206
-1,24,26,77,4157,04157.csv,1.0183974395996904,0.08563434819235517,0.1037892481747206
0,24,26,78,4158,04158.csv,1.0183974395996904,0.08653450914967448,0.11125123873075249
1,24,26,79,4159,04159.csv,1.0183974395996904,0.08653450914967448,0.11125123873075249
0,43,31,0,4160,04160.csv,1.0183974395996904,0.03934043670702311,0.05236760431106301
-1,43,31,1,4161,04161.csv,0.9808324508513295,0.03934043670702311,0.05236760431106301
1,43,31,2,4162,04162.csv,0.9808324508513295,0.03934043670702311,0.05236760431106301
-1,43,31,3,4163,04163.csv,1.0412862241712162,0.03934043670702311,0.05236760431106301
1,43,31,4,4164,04164.csv,1.0412862241712162,0.03934043670702311,0.05236760431106301
-1,43,31,5,4165,04165.csv,1.0346010952402216,0.03934043670702311,0.05236760431106301
1,43,31,6,4166,04166.csv,1.0346010952402216,0.03934043670702311,0.05236760431106301
-1,43,31,7,4167,04167.csv,1.031203423891112,0.03934043670702311,0.05236760431106301
1,43,31,8,4168,04168.csv,1.031203423891112,0.03934043670702311,0.05236760431106301
-1,43,31,9,4169,04169.csv,1.0303861532679388,0.03934043670702311,0.05236760431106301
0,43,31,10,4170,04170.csv,1.0303861532679388,0.040030617980971406,0.05167669354765729
1,43,31,11,4171,04171.csv,1.0303861532679388,0.040030617980971406,0.05167669354765729
0,43,31,12,4172,04172.csv,1.0303861532679388,0.03991156017822652,0.04986272781145143
-1,43,31,13,4173,04173.csv,1.019412052758293,0.03991156017822652,0.04986272781145143
1,43,31,14,4174,04174.csv,1.019412052758293,0.03991156017822652,0.04986272781145143
-1,43,31,15,4175,04175.csv,1.0346044059447863,0.03991156017822652,0.04986272781145143
1,43,31,16,4176,04176.csv,1.0346044059447863,0.03991156017822652,0.04986272781145143
-1,43,31,17,4177,04177.csv,1.0300929136782415,0.03991156017822652,0.04986272781145143
1,43,31,18,4178,04178.csv,1.0300929136782415,0.03991156017822652,0.04986272781145143
-1,43,31,19,4179,04179.csv,1.0254580056469464,0.03991156017822652,0.04986272781145143
1,43,31,20,4180,04180.csv,1.0254580056469464,0.03991156017822652,0.04986272781145143
-1,43,31,21,4181,04181.csv,1.0212056079148295,0.03991156017822652,0.04986272781145143
0,43,31,22,4182,04182.csv,1.0212056079148295,0.039558725424857395,0.050873274255590434
1,43,31,23,4183,04183.csv,1.0212056079148295,0.039558725424857395,0.050873274255590434
0,43,31,24,4184,04184.csv,1.0212056079148295,0.03989281301896176,0.04940266716904878
-1,43,31,25,4185,04185.csv,1.0244707976078282,0.03989281301896176,0.04940266716904878
1,43,31,26,4186,04186.csv,1.0244707976078282,0.03989281301896176,0.04940266716904878
-1,43,31,27,4187,04187.csv,1.0229412404539149,0.03989281301896176,0.04940266716904878
1,43,31,28,4188,04188.csv,1.0229412404539149,0.03989281301896176,0.04940266716904878
-1,43,31,29,4189,04189.csv,1.018301986837856,0.03989281301896176,0.04940266716904878
1,43,31,30,4190,04190.csv,1.018301986837856,0.03989281301896176,0.04940266716904878
-1,43,31,31,4191,04191.csv,1.0175848768266387,0.03989281301896176,0.04940266716904878
1,43,31,32,4192,04192.csv,1.0175848768266387,0.03989281301896176,0.04940266716904878
-1,43,31,33,4193,04193.csv,1.0122336307138469,0.03989281301896176,0.04940266716904878
0,43,31,34,4194,04194.csv,1.0122336307138469,0.03944361454038561,0.05025831405434536
1,43,31,35,4195,04195.csv,1.0122336307138469,0.03944361454038561,0.05025831405434536
0,43,31,36,4196,04196.csv,1.0122336307138469,0.039706651482799525,0.04945400714707389
-1,43,31,37,4197,04197.csv,1.0062173303222055,0.039706651482799525,0.04945400714707389
1,43,31,38,4198,04198.csv,1.0062173303222055,0.039706651482799525,0.04945400714707389
-1,43,31,39,4199,04199.csv,1.0218312492144768,0.039706651482799525,0.04945400714707389
1,43,31,40,4200,04200.csv,1.0218312492144768,0.039706651482799525,0.04945400714707389
-1,43,31,41,4201,04201.csv,1.0170368324248402,0.039706651482799525,0.04945400714707389
1,43,31,42,4202,04202.csv,1.0170368324248402,0.039706651482799525,0.04945400714707389
-1,43,31,43,4203,04203.csv,1.0161691101109867,0.039706651482799525,0.04945400714707389
1,43,31,44,4204,04204.csv,1.0161691101109867,0.039706651482799525,0.04945400714707389
-1,43,31,45,4205,04205.csv,1.0095313447365357,0.039706651482799525,0.04945400714707389
0,43,31,46,4206,04206.csv,1.0095313447365357,0.03921915531555527,0.05034752540804677
1,43,31,47,4207,04207.csv,1.0095313447365357,0.03921915531555527,0.05034752540804677
0,43,31,48,4208,04208.csv,1.0095313447365357,0.039808442579862366,0.04887299866876928
-1,43,31,49,4209,04209.csv,1.016258186211196,0.039808442579862366,0.04887299866876928
1,43,31,50,4210,04210.csv,1.016258186211196,0.039808442579862366,0.04887299866876928
-1,43,31,51,4211,04211.csv,1.0108216739508689,0.039808442579862366,0.04887299866876928
1,43,31,52,4212,04212.csv,1.0108216739508689,0.039808442579862366,0.04887299866876928
-1,43,31,53,4213,04213.csv,1.0094592504626008,0.039808442579862366,0.04887299866876928
1,43,31,54,4214,04214.csv,1.0094592504626008,0.039808442579862366,0.04887299866876928
-1,43,31,55,4215,04215.csv,1.0031442706112874,0.039808442579862366,0.04887299866876928
1,43,31,56,4216,04216.csv,1.0031442706112874,0.039808442579862366,0.04887299866876928
-1,43,31,57,4217,04217.csv,1.0007456052028327,0.039808442579862366,0.04887299866876928
0,43,31,58,4218,04218.csv,1.0007456052028327,0.039016450516149076,0.05081010319750153
1,43,31,59,4219,04219.csv,1.0007456052028327,0.039016450516149076,0.05081010319750153
0,43,31,60,4220,04220.csv,1.0007456052028327,0.0408794709262281,0.050614019735684954
-1,43,31,61,4221,04221.csv,1.007747880704492,0.0408794709262281,0.050614019735684954
1,43,31,62,4222,04222.csv,1.007747880704492,0.0408794709262281,0.050614019735684954
-1,43,31,63,4223,04223.csv,1.0067668616035321,0.0408794709262281,0.050614019735684954
1,43,31,64,4224,04224.csv,1.0067668616035321,0.0408794709262281,0.050614019735684954
-1,43,31,65,4225,04225.csv,0.9995148848067235,0.0408794709262281,0.050614019735684954
1,43,31,66,4226,04226.csv,0.9995148848067235,0.0408794709262281,0.050614019735684954
-1,43,31,67,4227,04227.csv,0.9979729646389821,0.0408794709262281,0.050614019735684954
1,43,31,68,4228,04228.csv,0.9979729646389821,0.0408794709262281,0.050614019735684954
-1,43,31,69,4229,04229.csv,0.9955115683614552,0.0408794709262281,0.050614019735684954
0,43,31,70,4230,04230.csv,0.9955115683614552,0.03839656552122112,0.05030259175966365
1,43,31,71,4231,04231.csv,0.9955115683614552,0.03839656552122112,0.05030259175966365
0,43,31,72,4232,04232.csv,0.9955115683614552,0.039904072128268624,0.04969255330867461
-1,43,31,73,4233,04233.csv,0.9983250658501077,0.039904072128268624,0.04969255330867461
1,43,31,74,4234,04234.csv,0.9983250658501077,0.039904072128268624,0.04969255330867461
-1,43,31,75,4235,04235.csv,0.9967078604438191,0.039904072128268624,0.04969255330867461
1,43,31,76,4236,04236.csv,0.9967078604438191,0.039904072128268624,0.04969255330867461
-1,43,31,77,4237,04237.csv,0.9895783845249672,0.039904072128268624,0.04969255330867461
1,43,31,78,4238,04238.csv,0.9895783845249672,0.039904072128268624,0.04969255330867461
-1,43,31,79,4239,04239.csv,0.9912825517880295,0.039904072128268624,0.04969255330867461
1,43,31,80,4240,04240.csv,0.9912825517880295,0.039904072128268624,0.04969255330867461
-1,43,31,81,4241,04241.csv,0.9884294201717732,0.039904072128268624,0.04969255330867461
0,43,31,82,4242,04242.csv,0.9884294201717732,0.03853690310692648,0.04989614877398467
1,43,31,83,4243,04243.csv,0.9884294201717732,0.03853690310692648,0.04989614877398467
0,43,31,84,4244,04244.csv,0.9884294201717732,0.03998353183928869,0.049771713446677024
-1,43,31,85,4245,04245.csv,0.9916604715269621,0.03998353183928869,0.049771713446677024
1,43,31,86,4246,04246.csv,0.9916604715269621,0.03998353183928869,0.049771713446677024
-1,43,31,87,4247,04247.csv,0.9886846520226099,0.03998353183928869,0.049771713446677024
1,43,31,88,4248,04248.csv,0.9886846520226099,0.03998353183928869,0.049771713446677024
-1,43,31,89,4249,04249.csv,0.9865485091147586,0.03998353183928869,0.049771713446677024
1,43,31,90,4250,04250.csv,0.9865485091147586,0.03998353183928869,0.049771713446677024
-1,43,31,91,4251,04251.csv,0.9839506472248811,0.03998353183928869,0.049771713446677024
1,43,31,92,4252,04252.csv,0.9839506472248811,0.03998353183928869,0.049771713446677024
-1,43,31,93,4253,04253.csv,0.9810662672283879,0.03998353183928869,0.049771713446677024
0,43,31,94,4254,04254.csv,0.9810662672283879,0.04047639987678688,0.051539976913859364
1,43,31,95,4255,04255.csv,0.9810662672283879,0.04047639987678688,0.051539976913859364
0,43,31,96,4256,04256.csv,0.9810662672283879,0.03991675708412956,0.0494105523390147
-1,4,49,0,4257,04257.csv,0.6197012238884555,0.03991675708412956,0.0494105523390147
0,24,49,1,4258,04258.csv,0.6197012238884555,0.047594667532876056,0.14993924121211502
1,4,49,2,4259,04259.csv,0.6197012238884555,0.047594667532876056,0.14993924121211502
0,24,49,3,4260,04260.csv,0.6197012238884555,0.04242570791975681,0.1466460418386665
-1,4,49,4,4261,04261.csv,0.8841417325225218,0.04242570791975681,0.1466460418386665
1,4,49,5,4262,04262.csv,0.8841417325225218,0.04242570791975681,0.1466460418386665
-1,4,49,6,4263,04263.csv,0.8640926634132271,0.04242570791975681,0.1466460418386665
1,4,49,7,4264,04264.csv,0.8640926634132271,0.04242570791975681,0.1466460418386665
-1,4,49,8,4265,04265.csv,0.8605133986648638,0.04242570791975681,0.1466460418386665
1,4,49,9,4266,04266.csv,0.8605133986648638,0.04242570791975681,0.1466460418386665
-1,4,49,10,4267,04267.csv,1.2174743658219904,0.04242570791975681,0.1466460418386665
0,24,49,11,4268,04268.csv,1.2174743658219904,0.04242570791975681,0.1466460418386665
1,4,49,12,4269,04269.csv,1.2174743658219904,0.04242570791975681,0.1466460418386665
0,24,49,13,4270,04270.csv,1.2174743658219904,0.06186373211073701,0.13331360205437906
-1,4,49,14,4271,04271.csv,0.7229660444034725,0.06186373211073701,0.13331360205437906
1,4,49,15,4272,04272.csv,0.7229660444034725,0.06186373211073701,0.13331360205437906
-1,4,49,16,4273,04273.csv,0.6966377004343093,0.06186373211073701,0.13331360205437906
1,4,49,17,4274,04274.csv,0.6966377004343093,0.06186373211073701,0.13331360205437906
-1,4,49,18,4275,04275.csv,0.6574565467252302,0.06186373211073701,0.13331360205437906
1,4,49,19,4276,04276.csv,0.6574565467252302,0.06186373211073701,0.13331360205437906
-1,4,49,20,4277,04277.csv,0.6540100694450742,0.06186373211073701,0.13331360205437906
1,4,49,21,4278,04278.csv,0.6540100694450742,0.06186373211073701,0.13331360205437906
-1,4,49,22,4279,04279.csv,0.644654126110669,0.06186373211073701,0.13331360205437906
0,24,49,23,4280,04280.csv,0.644654126110669,0.06186373211073701,0.13331360205437906
1,4,49,24,4281,04281.csv,0.644654126110669,0.06186373211073701,0.13331360205437906
0,24,49,25,4282,04282.csv,0.644654126110669,0.06186373211073701,0.13331360205437906
-1,4,49,26,4283,04283.csv,0.6203532563936389,0.06186373211073701,0.13331360205437906
1,4,49,27,4284,04284.csv,0.6203532563936389,0.06186373211073701,0.13331360205437906
-1,4,49,28,4285,04285.csv,0.6081128095411772,0.06186373211073701,0.13331360205437906
1,4,49,29,4286,04286.csv,0.6081128095411772,0.06186373211073701,0.13331360205437906
-1,4,49,30,4287,04287.csv,0.6128490837752639,0.06186373211073701,0.13331360205437906
1,4,49,31,4288,04288.csv,0.6128490837752639,0.06186373211073701,0.13331360205437906
-1,4,49,32,4289,04289.csv,0.5917351929492539,0.06186373211073701,0.13331360205437906
1,4,49,33,4290,04290.csv,0.5917351929492539,0.06186373211073701,0.13331360205437906
-1,4,49,34,4291,04291.csv,0.5777780992619054,0.06186373211073701,0.13331360205437906
0,24,49,35,4292,04292.csv,0.5777780992619054,0.06186373211073701,0.13331360205437906
1,4,49,36,4293,04293.csv,0.5777780992619054,0.06186373211073701,0.13331360205437906
0,24,49,37,4294,04294.csv,0.5777780992619054,0.06186373211073701,0.13331360205437906
-1,4,49,38,4295,04295.csv,0.5851732219516739,0.06186373211073701,0.13331360205437906
1,4,49,39,4296,04296.csv,0.5851732219516739,0.06186373211073701,0.13331360205437906
-1,4,49,40,4297,04297.csv,0.0,0.06186373211073701,0.13331360205437906
1,4,49,41,4298,04298.csv,0.0,0.06186373211073701,0.13331360205437906
-1,4,49,42,4299,04299.csv,0.5739159742634605,0.06186373211073701,0.13331360205437906
1,4,49,43,4300,04300.csv,0.5739159742634605,0.06186373211073701,0.13331360205437906
-1,4,49,44,4301,04301.csv,0.5716497120224577,0.06186373211073701,0.13331360205437906
1,4,49,45,4302,04302.csv,0.5716497120224577,0.06186373211073701,0.13331360205437906
-1,4,49,46,4303,04303.csv,0.5644667978531258,0.06186373211073701,0.13331360205437906
0,24,49,47,4304,04304.csv,0.5644667978531258,0.07317298612441213,0.10149255491648189
1,4,49,48,4305,04305.csv,0.5644667978531258,0.07317298612441213,0.10149255491648189
0,24,49,49,4306,04306.csv,0.5644667978531258,0.07317298612441213,0.10149255491648189
-1,4,49,50,4307,04307.csv,0.5509720519954604,0.07317298612441213,0.10149255491648189
1,4,49,51,4308,04308.csv,0.5509720519954604,0.07317298612441213,0.10149255491648189
-1,4,49,52,4309,04309.csv,0.5519728281403757,0.07317298612441213,0.10149255491648189
1,4,49,53,4310,04310.csv,0.5519728281403757,0.07317298612441213,0.10149255491648189
-1,4,49,54,4311,04311.csv,0.5361393077951898,0.07317298612441213,0.10149255491648189
1,4,49,55,4312,04312.csv,0.5361393077951898,0.07317298612441213,0.10149255491648189
-1,4,49,56,4313,04313.csv,0.5415370629742253,0.07317298612441213,0.10149255491648189
1,4,49,57,4314,04314.csv,0.5415370629742253,0.07317298612441213,0.10149255491648189
-1,4,49,58,4315,04315.csv,0.5255498029017102,0.07317298612441213,0.10149255491648189
0,24,49,59,4316,04316.csv,0.5255498029017102,0.07317298612441213,0.10149255491648189
1,4,49,60,4317,04317.csv,0.5255498029017102,0.07317298612441213,0.10149255491648189
0,24,49,61,4318,04318.csv,0.5255498029017102,0.07317298612441213,0.10149255491648189
-1,4,50,0,4319,04319.csv,0.6222658410262137,0.07317298612441213,0.10149255491648189
0,24,50,1,4320,04320.csv,0.6222658410262137,0.08119325228893584,0.19263690357727806
1,4,50,2,4321,04321.csv,0.6222658410262137,0.08119325228893584,0.19263690357727806
0,24,50,3,4322,04322.csv,0.6222658410262137,0.07341374023046447,0.1527672854465207
-1,4,50,4,4323,04323.csv,0.9741027838728058,0.07341374023046447,0.1527672854465207
1,4,50,5,4324,04324.csv,0.9741027838728058,0.07341374023046447,0.1527672854465207
-1,4,50,6,4325,04325.csv,0.956140664488039,0.07341374023046447,0.1527672854465207
1,4,50,7,4326,04326.csv,0.956140664488039,0.07341374023046447,0.1527672854465207
-1,4,50,8,4327,04327.csv,0.9367819376311365,0.07341374023046447,0.1527672854465207
1,4,50,9,4328,04328.csv,0.9367819376311365,0.07341374023046447,0.1527672854465207
-1,4,50,10,4329,04329.csv,0.03203962256572244,0.07341374023046447,0.1527672854465207
1,4,50,12,4331,04331.csv,0.03203962256572244,0.07341374023046447,0.1527672854465207
-1,4,50,14,4333,04333.csv,1.292024646671852,0.07341374023046447,0.1527672854465207
1,4,50,15,4334,04334.csv,1.292024646671852,0.07341374023046447,0.1527672854465207
-1,4,50,16,4335,04335.csv,0.8582495251942897,0.07341374023046447,0.1527672854465207
1,4,50,17,4336,04336.csv,0.8582495251942897,0.07341374023046447,0.1527672854465207
-1,4,50,18,4337,04337.csv,0.8646678123130696,0.07341374023046447,0.1527672854465207
1,4,50,19,4338,04338.csv,0.8646678123130696,0.07341374023046447,0.1527672854465207
-1,4,50,20,4339,04339.csv,0.8556074016443491,0.07341374023046447,0.1527672854465207
1,4,50,21,4340,04340.csv,0.8556074016443491,0.07341374023046447,0.1527672854465207
-1,4,50,22,4341,04341.csv,0.858975391562484,0.07341374023046447,0.1527672854465207
0,24,50,23,4342,04342.csv,0.858975391562484,0.10190475548052379,0.19388749202127495
1,4,50,24,4343,04343.csv,0.858975391562484,0.10190475548052379,0.19388749202127495
0,24,50,25,4344,04344.csv,0.858975391562484,0.09774560453947964,0.15616835517848854
-1,4,50,26,4345,04345.csv,0.42322558134219357,0.09774560453947964,0.15616835517848854
1,4,50,27,4346,04346.csv,0.42322558134219357,0.09774560453947964,0.15616835517848854
-1,4,50,28,4347,04347.csv,0.875581824549486,0.09774560453947964,0.15616835517848854
1,4,50,29,4348,04348.csv,0.875581824549486,0.09774560453947964,0.15616835517848854
-1,4,50,30,4349,04349.csv,0.8874497918250386,0.09774560453947964,0.15616835517848854
1,4,50,31,4350,04350.csv,0.8874497918250386,0.09774560453947964,0.15616835517848854
-1,4,50,32,4351,04351.csv,0.07379263977182919,0.09774560453947964,0.15616835517848854
1,4,50,33,4352,04352.csv,0.07379263977182919,0.09774560453947964,0.15616835517848854
-1,4,50,34,4353,04353.csv,0.45342530176124307,0.09774560453947964,0.15616835517848854
1,4,50,36,4355,04355.csv,0.45342530176124307,0.09774560453947964,0.15616835517848854
0,24,50,37,4356,04356.csv,0.45342530176124307,0.10264356988798119,0.175076116820535
-1,4,50,38,4357,04357.csv,0.26349762469730215,0.10264356988798119,0.175076116820535
1,4,50,39,4358,04358.csv,0.26349762469730215,0.10264356988798119,0.175076116820535
-1,4,50,40,4359,04359.csv,0.0,0.10264356988798119,0.175076116820535
1,4,50,41,4360,04360.csv,0.0,0.10264356988798119,0.175076116820535
-1,4,50,42,4361,04361.csv,0.16514608786787977,0.10264356988798119,0.175076116820535
1,4,50,43,4362,04362.csv,0.16514608786787977,0.10264356988798119,0.175076116820535
-1,4,50,44,4363,04363.csv,0.7789435112293396,0.10264356988798119,0.175076116820535
1,4,50,45,4364,04364.csv,0.7789435112293396,0.10264356988798119,0.175076116820535
-1,4,50,46,4365,04365.csv,0.09184173264482005,0.10264356988798119,0.175076116820535
0,24,50,47,4366,04366.csv,0.09184173264482005,0.1385841680564861,0.2157966362786301
1,4,50,48,4367,04367.csv,0.09184173264482005,0.1385841680564861,0.2157966362786301
0,24,50,49,4368,04368.csv,0.09184173264482005,0.1057890010622507,0.17183168613213357
-1,4,50,50,4369,04369.csv,0.2453630024754511,0.1057890010622507,0.17183168613213357
1,4,50,51,4370,04370.csv,0.2453630024754511,0.1057890010622507,0.17183168613213357
-1,4,50,52,4371,04371.csv,0.2453630024754511,0.1057890010622507,0.17183168613213357
1,4,50,53,4372,04372.csv,0.2453630024754511,0.1057890010622507,0.17183168613213357
-1,4,50,54,4373,04373.csv,0.2453630024754511,0.1057890010622507,0.17183168613213357
1,4,50,55,4374,04374.csv,0.2453630024754511,0.1057890010622507,0.17183168613213357
-1,4,50,56,4375,04375.csv,0.2453630024754511,0.1057890010622507,0.17183168613213357
1,4,50,57,4376,04376.csv,0.2453630024754511,0.1057890010622507,0.17183168613213357
-1,4,50,58,4377,04377.csv,0.2453630024754511,0.1057890010622507,0.17183168613213357
1,4,50,60,4379,04379.csv,0.2453630024754511,0.1057890010622507,0.17183168613213357
-1,4,52,0,4381,04381.csv,0.6209308071155175,0.1057890010622507,0.17183168613213357
0,24,52,1,4382,04382.csv,0.6209308071155175,0.07552311198130823,0.1743535318869643
1,4,52,2,4383,04383.csv,0.6209308071155175,0.07552311198130823,0.1743535318869643
0,24,52,3,4384,04384.csv,0.6209308071155175,0.06999665585048183,0.15987224702626407
-1,4,52,4,4385,04385.csv,0.8830687470761884,0.06999665585048183,0.15987224702626407
1,4,52,5,4386,04386.csv,0.8830687470761884,0.06999665585048183,0.15987224702626407
-1,4,52,6,4387,04387.csv,0.8631904597249048,0.06999665585048183,0.15987224702626407
1,4,52,7,4388,04388.csv,0.8631904597249048,0.06999665585048183,0.15987224702626407
-1,4,52,8,4389,04389.csv,0.8550809513723919,0.06999665585048183,0.15987224702626407
1,4,52,9,4390,04390.csv,0.8550809513723919,0.06999665585048183,0.15987224702626407
-1,4,52,10,4391,04391.csv,0.8550809513723919,0.06999665585048183,0.15987224702626407
